Exported with PreSens Datamanager V2.0.0.57
Date;Time;User;SensorID;SensorName;delta_t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
30-Nov-2020;14:26:01;default       ;95111     ;DIP_3;0.38;min;173.966;umol/l;humid;22.521;deg;253782;uV;25.397;°C;1018.260;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253653;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.997;
30-Nov-2020;14:26:02;default       ;95111     ;DIP_3;0.40;min;173.797;umol/l;humid;22.526;deg;253793;uV;25.416;°C;1018.320;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253649;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.001;
30-Nov-2020;14:26:03;default       ;95111     ;DIP_3;0.42;min;173.826;umol/l;humid;22.530;deg;253913;uV;25.399;°C;1018.290;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253641;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.998;
30-Nov-2020;14:26:04;default       ;95111     ;DIP_3;0.43;min;173.715;umol/l;humid;22.535;deg;253876;uV;25.406;°C;1018.250;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253638;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.000;
30-Nov-2020;14:26:05;default       ;95111     ;DIP_3;0.45;min;173.788;umol/l;humid;22.536;deg;253933;uV;25.389;°C;1018.210;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253639;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.999;
30-Nov-2020;14:26:06;default       ;95111     ;DIP_3;0.47;min;173.781;umol/l;humid;22.539;deg;253896;uV;25.382;°C;1018.250;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253624;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.999;
30-Nov-2020;14:26:07;default       ;95111     ;DIP_3;0.48;min;173.614;umol/l;humid;22.544;deg;254039;uV;25.401;°C;1018.250;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253632;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.998;
30-Nov-2020;14:26:08;default       ;95111     ;DIP_3;0.50;min;173.516;umol/l;humid;22.547;deg;253863;uV;25.412;°C;1018.230;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253608;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.027;
30-Nov-2020;14:26:09;default       ;95111     ;DIP_3;0.52;min;173.478;umol/l;humid;22.551;deg;253851;uV;25.408;°C;1018.320;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253604;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.025;
30-Nov-2020;14:26:10;default       ;95111     ;DIP_3;0.53;min;173.486;umol/l;humid;22.553;deg;254040;uV;25.400;°C;1018.300;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253604;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.028;
