Exported with PreSens Datamanager V2.0.0.57
Date;Time;User;SensorID;SensorName;delta_t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
13-Nov-2020;22:52:02;default       ;95111     ;DIP_3;244.03;min;140.313;umol/l;humid;31.609;deg;301644;uV;8.596;°C;1015.910;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253927;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.164
13-Nov-2020;22:52:03;default       ;95111     ;DIP_3;244.05;min;140.415;umol/l;humid;31.607;deg;301389;uV;8.579;°C;1015.920;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253908;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.192
13-Nov-2020;22:52:04;default       ;95111     ;DIP_3;244.07;min;140.425;umol/l;humid;31.607;deg;301494;uV;8.577;°C;1015.860;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253917;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.164
13-Nov-2020;22:52:05;default       ;95111     ;DIP_3;244.08;min;140.332;umol/l;humid;31.611;deg;301518;uV;8.587;°C;1015.900;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253915;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.164
13-Nov-2020;22:52:06;default       ;95111     ;DIP_3;244.10;min;140.263;umol/l;humid;31.609;deg;301455;uV;8.607;°C;1015.840;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253893;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.167
13-Nov-2020;22:52:07;default       ;95111     ;DIP_3;244.12;min;140.142;umol/l;humid;31.612;deg;301415;uV;8.626;°C;1015.830;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253873;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.164
13-Nov-2020;22:52:08;default       ;95111     ;DIP_3;244.13;min;140.221;umol/l;humid;31.611;deg;301412;uV;8.611;°C;1015.820;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253876;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.166
13-Nov-2020;22:52:09;default       ;95111     ;DIP_3;244.15;min;140.128;umol/l;humid;31.611;deg;301390;uV;8.631;°C;1015.860;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253874;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.164
13-Nov-2020;22:52:10;default       ;95111     ;DIP_3;244.17;min;140.141;umol/l;humid;31.611;deg;301339;uV;8.628;°C;1015.860;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253877;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.165
13-Nov-2020;22:52:11;default       ;95111     ;DIP_3;244.18;min;140.101;umol/l;humid;31.612;deg;301348;uV;8.634;°C;1015.860;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253860;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.165
13-Nov-2020;22:52:12;default       ;95111     ;DIP_3;244.20;min;140.117;umol/l;humid;31.607;deg;301326;uV;8.643;°C;1015.850;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253859;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.166
13-Nov-2020;22:52:13;default       ;95111     ;DIP_3;244.22;min;140.084;umol/l;humid;31.607;deg;301308;uV;8.650;°C;1015.910;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253852;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.164
13-Nov-2020;22:52:14;default       ;95111     ;DIP_3;244.23;min;140.054;umol/l;humid;31.606;deg;301249;uV;8.658;°C;1015.860;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253842;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.164
13-Nov-2020;22:52:15;default       ;95111     ;DIP_3;244.25;min;140.087;umol/l;humid;31.606;deg;301252;uV;8.651;°C;1015.870;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253833;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.164
13-Nov-2020;22:52:16;default       ;95111     ;DIP_3;244.27;min;139.988;umol/l;humid;31.610;deg;301224;uV;8.663;°C;1015.810;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253825;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.163
13-Nov-2020;22:52:17;default       ;95111     ;DIP_3;244.28;min;140.079;umol/l;humid;31.608;deg;301198;uV;8.648;°C;1015.820;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253818;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.166
13-Nov-2020;22:52:18;default       ;95111     ;DIP_3;244.30;min;140.156;umol/l;humid;31.606;deg;301169;uV;8.637;°C;1015.850;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253805;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.162
13-Nov-2020;22:52:19;default       ;95111     ;DIP_3;244.32;min;140.123;umol/l;humid;31.608;deg;301121;uV;8.639;°C;1015.810;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253809;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.163
13-Nov-2020;22:52:20;default       ;95111     ;DIP_3;244.33;min;140.158;umol/l;humid;31.607;deg;301087;uV;8.634;°C;1015.820;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253800;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.163
13-Nov-2020;22:52:21;default       ;95111     ;DIP_3;244.35;min;140.034;umol/l;humid;31.608;deg;301071;uV;8.658;°C;1015.830;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253799;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.162
13-Nov-2020;22:52:22;default       ;95111     ;DIP_3;244.37;min;139.929;umol/l;humid;31.610;deg;301074;uV;8.676;°C;1015.870;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253789;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.164
13-Nov-2020;22:52:23;default       ;95111     ;DIP_3;244.38;min;139.885;umol/l;humid;31.609;deg;301048;uV;8.687;°C;1015.890;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253779;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.165
13-Nov-2020;22:52:24;default       ;95111     ;DIP_3;244.40;min;139.753;umol/l;humid;31.612;deg;301023;uV;8.709;°C;1015.870;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253773;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.165
13-Nov-2020;22:52:25;default       ;95111     ;DIP_3;244.42;min;139.763;umol/l;humid;31.614;deg;301018;uV;8.702;°C;1015.840;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253770;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.165
13-Nov-2020;22:52:26;default       ;95111     ;DIP_3;244.43;min;139.713;umol/l;humid;31.615;deg;300953;uV;8.710;°C;1015.860;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253772;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.164
13-Nov-2020;22:52:27;default       ;95111     ;DIP_3;244.45;min;139.731;umol/l;humid;31.614;deg;300884;uV;8.709;°C;1015.890;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253759;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.164
13-Nov-2020;22:52:28;default       ;95111     ;DIP_3;244.47;min;139.748;umol/l;humid;31.616;deg;300862;uV;8.701;°C;1015.840;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253751;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.164
13-Nov-2020;22:52:29;default       ;95111     ;DIP_3;244.48;min;139.769;umol/l;humid;31.613;deg;300826;uV;8.703;°C;1015.810;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253745;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.163
13-Nov-2020;22:52:30;default       ;95111     ;DIP_3;244.50;min;139.711;umol/l;humid;31.615;deg;300818;uV;8.711;°C;1015.860;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253732;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.164
13-Nov-2020;22:52:31;default       ;95111     ;DIP_3;244.52;min;139.667;umol/l;humid;31.616;deg;300799;uV;8.718;°C;1015.870;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253738;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.165
13-Nov-2020;22:52:32;default       ;95111     ;DIP_3;244.53;min;139.643;umol/l;humid;31.615;deg;300764;uV;8.725;°C;1015.880;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253732;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.162
13-Nov-2020;22:52:33;default       ;95111     ;DIP_3;244.55;min;139.715;umol/l;humid;31.616;deg;300750;uV;8.708;°C;1015.840;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253730;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.164
13-Nov-2020;22:52:34;default       ;95111     ;DIP_3;244.57;min;139.697;umol/l;humid;31.619;deg;300738;uV;8.705;°C;1015.830;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253715;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.191
13-Nov-2020;22:52:35;default       ;95111     ;DIP_3;244.58;min;139.662;umol/l;humid;31.619;deg;300750;uV;8.712;°C;1015.840;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253698;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.164
13-Nov-2020;22:52:36;default       ;95111     ;DIP_3;244.60;min;139.664;umol/l;humid;31.620;deg;300696;uV;8.709;°C;1015.870;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253693;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.163
13-Nov-2020;22:52:37;default       ;95111     ;DIP_3;244.62;min;139.621;umol/l;humid;31.618;deg;300640;uV;8.723;°C;1015.840;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253701;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.164
13-Nov-2020;22:52:38;default       ;95111     ;DIP_3;244.63;min;139.604;umol/l;humid;31.617;deg;300610;uV;8.729;°C;1015.860;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253685;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.164
13-Nov-2020;22:52:39;default       ;95111     ;DIP_3;244.65;min;139.524;umol/l;humid;31.619;deg;300577;uV;8.742;°C;1015.910;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253670;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.161
13-Nov-2020;22:52:40;default       ;95111     ;DIP_3;244.67;min;139.588;umol/l;humid;31.616;deg;300570;uV;8.735;°C;1015.840;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253680;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.163
13-Nov-2020;22:52:41;default       ;95111     ;DIP_3;244.68;min;139.542;umol/l;humid;31.613;deg;300507;uV;8.752;°C;1015.850;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253680;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.163
13-Nov-2020;22:52:42;default       ;95111     ;DIP_3;244.70;min;139.559;umol/l;humid;31.615;deg;300492;uV;8.743;°C;1015.860;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253658;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.162
13-Nov-2020;22:52:43;default       ;95111     ;DIP_3;244.72;min;139.579;umol/l;humid;31.612;deg;300440;uV;8.746;°C;1015.840;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253663;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.162
13-Nov-2020;22:52:44;default       ;95111     ;DIP_3;244.73;min;139.650;umol/l;humid;31.613;deg;300422;uV;8.729;°C;1015.880;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253667;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.163
13-Nov-2020;22:52:45;default       ;95111     ;DIP_3;244.75;min;139.713;umol/l;humid;31.611;deg;300386;uV;8.720;°C;1015.820;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253654;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.161
13-Nov-2020;22:52:46;default       ;95111     ;DIP_3;244.77;min;139.854;umol/l;humid;31.610;deg;300330;uV;8.692;°C;1015.880;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253635;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.162
13-Nov-2020;22:52:47;default       ;95111     ;DIP_3;244.78;min;139.837;umol/l;humid;31.609;deg;300309;uV;8.698;°C;1015.870;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253636;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.163
13-Nov-2020;22:52:48;default       ;95111     ;DIP_3;244.80;min;139.790;umol/l;humid;31.612;deg;300297;uV;8.701;°C;1015.870;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253624;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.162
13-Nov-2020;22:52:49;default       ;95111     ;DIP_3;244.82;min;139.716;umol/l;humid;31.612;deg;300306;uV;8.717;°C;1015.850;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253624;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.162
13-Nov-2020;22:52:50;default       ;95111     ;DIP_3;244.83;min;139.711;umol/l;humid;31.615;deg;300280;uV;8.711;°C;1015.860;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253623;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.162
13-Nov-2020;22:52:51;default       ;95111     ;DIP_3;244.85;min;139.731;umol/l;humid;31.614;deg;300226;uV;8.709;°C;1015.870;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253607;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.163
13-Nov-2020;22:52:52;default       ;95111     ;DIP_3;244.87;min;139.690;umol/l;humid;31.615;deg;300219;uV;8.715;°C;1015.890;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253610;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.162
13-Nov-2020;22:52:53;default       ;95111     ;DIP_3;244.88;min;139.778;umol/l;humid;31.611;deg;300174;uV;8.706;°C;1015.860;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253591;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.162
13-Nov-2020;22:52:54;default       ;95111     ;DIP_3;244.90;min;140.041;umol/l;humid;31.611;deg;300132;uV;8.650;°C;1015.830;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253596;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.162
13-Nov-2020;22:52:55;default       ;95111     ;DIP_3;244.92;min;140.011;umol/l;humid;31.612;deg;300113;uV;8.654;°C;1015.870;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253599;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.162
13-Nov-2020;22:52:56;default       ;95111     ;DIP_3;244.93;min;139.976;umol/l;humid;31.612;deg;300085;uV;8.661;°C;1015.860;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253591;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.162
13-Nov-2020;22:52:57;default       ;95111     ;DIP_3;244.95;min;140.115;umol/l;humid;31.610;deg;300034;uV;8.636;°C;1015.860;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253581;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.162
13-Nov-2020;22:52:58;default       ;95111     ;DIP_3;244.97;min;139.992;umol/l;humid;31.608;deg;300022;uV;8.667;°C;1015.850;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253580;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.162
13-Nov-2020;22:52:59;default       ;95111     ;DIP_3;244.98;min;140.031;umol/l;humid;31.609;deg;299980;uV;8.656;°C;1015.790;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253572;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.161
13-Nov-2020;22:53:00;default       ;95111     ;DIP_3;245.00;min;139.962;umol/l;humid;31.606;deg;299938;uV;8.678;°C;1015.850;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253556;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.160
13-Nov-2020;22:53:01;default       ;95111     ;DIP_3;245.02;min;139.972;umol/l;humid;31.606;deg;299905;uV;8.676;°C;1015.840;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253559;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.162
13-Nov-2020;22:53:02;default       ;95111     ;DIP_3;245.03;min;139.957;umol/l;humid;31.608;deg;299887;uV;8.674;°C;1015.770;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253551;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.161
13-Nov-2020;22:53:03;default       ;95111     ;DIP_3;245.05;min;140.121;umol/l;humid;31.603;deg;299831;uV;8.651;°C;1015.880;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253538;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.161
