Exported with PreSens Datamanager V2.0.0.57
Date;Time;User;SensorID;SensorName;delta_t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
30-Nov-2020;20:13:41;default       ;95111     ;DIP_3;349.90;min;183.314;umol/l;humid;21.903;deg;237898;uV;25.383;°C;1020.270;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256743;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.52
30-Nov-2020;20:13:42;default       ;95111     ;DIP_3;349.92;min;182.991;umol/l;humid;21.919;deg;225611;uV;25.397;°C;1020.340;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256735;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.52
30-Nov-2020;20:13:43;default       ;95111     ;DIP_3;349.93;min;182.627;umol/l;humid;21.947;deg;230082;uV;25.384;°C;1020.310;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256728;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.52
30-Nov-2020;20:13:44;default       ;95111     ;DIP_3;349.95;min;182.176;umol/l;humid;21.973;deg;226284;uV;25.394;°C;1020.330;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256730;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.52
30-Nov-2020;20:13:45;default       ;95111     ;DIP_3;349.97;min;181.911;umol/l;humid;21.994;deg;225389;uV;25.383;°C;1020.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256727;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.52
30-Nov-2020;20:13:46;default       ;95111     ;DIP_3;349.98;min;181.428;umol/l;humid;22.023;deg;236096;uV;25.391;°C;1020.320;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256729;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:13:47;default       ;95111     ;DIP_3;350.00;min;181.175;umol/l;humid;22.039;deg;228768;uV;25.392;°C;1020.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256709;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.52
30-Nov-2020;20:13:48;default       ;95111     ;DIP_3;350.02;min;180.666;umol/l;humid;22.072;deg;248230;uV;25.393;°C;1020.320;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256701;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:13:49;default       ;95111     ;DIP_3;350.03;min;180.395;umol/l;humid;22.092;deg;250965;uV;25.387;°C;1020.310;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256715;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:13:50;default       ;95111     ;DIP_3;350.05;min;180.239;umol/l;humid;22.108;deg;252891;uV;25.370;°C;1020.300;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256703;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:13:51;default       ;95111     ;DIP_3;350.07;min;179.896;umol/l;humid;22.126;deg;253254;uV;25.384;°C;1020.260;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256709;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.52
30-Nov-2020;20:13:52;default       ;95111     ;DIP_3;350.08;min;179.631;umol/l;humid;22.141;deg;251311;uV;25.391;°C;1020.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256695;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:13:53;default       ;95111     ;DIP_3;350.10;min;179.599;umol/l;humid;22.142;deg;235111;uV;25.395;°C;1020.310;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256700;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:13:54;default       ;95111     ;DIP_3;350.12;min;179.538;umol/l;humid;22.151;deg;234071;uV;25.380;°C;1020.300;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256693;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:13:55;default       ;95111     ;DIP_3;350.13;min;179.285;umol/l;humid;22.165;deg;238826;uV;25.388;°C;1020.320;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256692;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:13:56;default       ;95111     ;DIP_3;350.15;min;179.037;umol/l;humid;22.178;deg;242146;uV;25.398;°C;1020.290;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256680;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:13:57;default       ;95111     ;DIP_3;350.17;min;178.900;umol/l;humid;22.188;deg;243319;uV;25.396;°C;1020.310;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256679;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:13:58;default       ;95111     ;DIP_3;350.18;min;178.730;umol/l;humid;22.203;deg;243495;uV;25.385;°C;1020.340;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256670;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:13:59;default       ;95111     ;DIP_3;350.20;min;178.513;umol/l;humid;22.213;deg;243558;uV;25.398;°C;1020.290;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256680;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:00;default       ;95111     ;DIP_3;350.22;min;178.399;umol/l;humid;22.224;deg;243915;uV;25.388;°C;1020.260;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256670;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:01;default       ;95111     ;DIP_3;350.23;min;178.263;umol/l;humid;22.232;deg;243626;uV;25.392;°C;1020.290;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256660;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:02;default       ;95111     ;DIP_3;350.25;min;178.123;umol/l;humid;22.241;deg;243738;uV;25.393;°C;1020.300;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256669;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:03;default       ;95111     ;DIP_3;350.27;min;177.915;umol/l;humid;22.257;deg;243777;uV;25.387;°C;1020.300;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256665;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:04;default       ;95111     ;DIP_3;350.28;min;177.753;umol/l;humid;22.272;deg;244652;uV;25.375;°C;1020.350;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256644;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:05;default       ;95111     ;DIP_3;350.30;min;177.362;umol/l;humid;22.289;deg;244294;uV;25.402;°C;1020.330;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256650;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:06;default       ;95111     ;DIP_3;350.32;min;177.204;umol/l;humid;22.304;deg;245704;uV;25.389;°C;1020.360;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256651;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:07;default       ;95111     ;DIP_3;350.33;min;177.034;umol/l;humid;22.312;deg;245459;uV;25.399;°C;1020.310;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256636;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:08;default       ;95111     ;DIP_3;350.35;min;176.954;umol/l;humid;22.326;deg;245842;uV;25.374;°C;1020.250;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256652;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:09;default       ;95111     ;DIP_3;350.37;min;176.687;umol/l;humid;22.336;deg;246200;uV;25.397;°C;1020.260;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256633;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:10;default       ;95111     ;DIP_3;350.38;min;176.531;umol/l;humid;22.347;deg;246480;uV;25.396;°C;1020.270;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256629;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:11;default       ;95111     ;DIP_3;350.40;min;176.379;umol/l;humid;22.356;deg;245919;uV;25.400;°C;1020.300;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256628;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:12;default       ;95111     ;DIP_3;350.42;min;176.244;umol/l;humid;22.367;deg;246456;uV;25.394;°C;1020.290;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256622;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:13;default       ;95111     ;DIP_3;350.43;min;176.204;umol/l;humid;22.374;deg;245783;uV;25.382;°C;1020.340;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256625;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:14;default       ;95111     ;DIP_3;350.45;min;176.052;umol/l;humid;22.380;deg;245655;uV;25.394;°C;1020.390;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256616;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:15;default       ;95111     ;DIP_3;350.47;min;175.910;umol/l;humid;22.387;deg;246764;uV;25.402;°C;1020.340;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256610;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:16;default       ;95111     ;DIP_3;350.48;min;175.786;umol/l;humid;22.396;deg;247183;uV;25.400;°C;1020.350;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256618;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:17;default       ;95111     ;DIP_3;350.50;min;175.853;umol/l;humid;22.400;deg;246896;uV;25.376;°C;1020.340;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256615;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:18;default       ;95111     ;DIP_3;350.52;min;175.642;umol/l;humid;22.406;deg;246981;uV;25.400;°C;1020.320;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256613;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:19;default       ;95111     ;DIP_3;350.53;min;175.599;umol/l;humid;22.411;deg;247347;uV;25.394;°C;1020.320;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256595;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:20;default       ;95111     ;DIP_3;350.55;min;175.510;umol/l;humid;22.417;deg;247242;uV;25.394;°C;1020.300;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256606;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:23;default       ;95111     ;DIP_3;350.60;min;175.273;umol/l;humid;22.435;deg;246782;uV;25.389;°C;1020.360;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256672;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:24;default       ;95111     ;DIP_3;350.62;min;175.134;umol/l;humid;22.438;deg;247718;uV;25.408;°C;1020.320;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256606;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:25;default       ;95111     ;DIP_3;350.63;min;175.199;umol/l;humid;22.442;deg;247880;uV;25.383;°C;1020.370;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256602;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.50
30-Nov-2020;20:14:26;default       ;95111     ;DIP_3;350.65;min;175.076;umol/l;humid;22.448;deg;248317;uV;25.390;°C;1020.350;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256588;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:27;default       ;95111     ;DIP_3;350.67;min;175.036;umol/l;humid;22.454;deg;248356;uV;25.380;°C;1020.290;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256588;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:28;default       ;95111     ;DIP_3;350.68;min;174.911;umol/l;humid;22.459;deg;248558;uV;25.391;°C;1020.310;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256576;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:29;default       ;95111     ;DIP_3;350.70;min;174.906;umol/l;humid;22.462;deg;249014;uV;25.383;°C;1020.300;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256583;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:30;default       ;95111     ;DIP_3;350.72;min;174.793;umol/l;humid;22.467;deg;249431;uV;25.391;°C;1020.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256577;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.51
30-Nov-2020;20:14:31;default       ;95111     ;DIP_3;350.73;min;174.838;umol/l;humid;22.469;deg;249216;uV;25.376;°C;1020.250;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256565;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.50
30-Nov-2020;20:14:32;default       ;95111     ;DIP_3;350.75;min;174.855;umol/l;humid;22.473;deg;248863;uV;25.361;°C;1020.300;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256560;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.50
30-Nov-2020;20:14:33;default       ;95111     ;DIP_3;350.77;min;174.620;umol/l;humid;22.477;deg;249177;uV;25.396;°C;1020.320;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256562;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.50
30-Nov-2020;20:14:34;default       ;95111     ;DIP_3;350.78;min;174.542;umol/l;humid;22.481;deg;249165;uV;25.400;°C;1020.360;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256556;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.50
30-Nov-2020;20:14:35;default       ;95111     ;DIP_3;350.80;min;174.399;umol/l;humid;22.485;deg;249060;uV;25.417;°C;1020.390;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256552;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.50
30-Nov-2020;20:14:36;default       ;95111     ;DIP_3;350.82;min;174.559;umol/l;humid;22.487;deg;249045;uV;25.380;°C;1020.310;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256561;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.50
30-Nov-2020;20:14:37;default       ;95111     ;DIP_3;350.83;min;174.456;umol/l;humid;22.488;deg;249180;uV;25.397;°C;1020.310;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256544;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.50
30-Nov-2020;20:14:38;default       ;95111     ;DIP_3;350.85;min;174.502;umol/l;humid;22.492;deg;249212;uV;25.376;°C;1020.290;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256532;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.50
30-Nov-2020;20:14:39;default       ;95111     ;DIP_3;350.87;min;174.254;umol/l;humid;22.496;deg;249610;uV;25.414;°C;1020.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256539;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.50
30-Nov-2020;20:14:40;default       ;95111     ;DIP_3;350.88;min;174.357;umol/l;humid;22.498;deg;249676;uV;25.388;°C;1020.320;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256543;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.50
30-Nov-2020;20:14:41;default       ;95111     ;DIP_3;350.90;min;174.274;umol/l;humid;22.501;deg;249878;uV;25.396;°C;1020.300;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256531;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.50
30-Nov-2020;20:14:42;default       ;95111     ;DIP_3;350.92;min;174.292;umol/l;humid;22.503;deg;250036;uV;25.386;°C;1020.250;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256525;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.50
30-Nov-2020;20:14:43;default       ;95111     ;DIP_3;350.93;min;174.162;umol/l;humid;22.506;deg;249697;uV;25.403;°C;1020.300;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256523;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.50
30-Nov-2020;20:14:44;default       ;95111     ;DIP_3;350.95;min;174.152;umol/l;humid;22.508;deg;248806;uV;25.400;°C;1020.370;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;256519;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.50
